,sample_id,video_path,label,fold,easy_annot
930,TRAIN_0930,TRAIN_0930.mp4,0,2,0
931,TRAIN_0931,TRAIN_0931.mp4,7,1,2
932,TRAIN_0932,TRAIN_0932.mp4,0,2,0
933,TRAIN_0933,TRAIN_0933.mp4,1,2,1
934,TRAIN_0934,TRAIN_0934.mp4,0,2,0
935,TRAIN_0935,TRAIN_0935.mp4,0,2,0
936,TRAIN_0936,TRAIN_0936.mp4,3,1,1
937,TRAIN_0937,TRAIN_0937.mp4,0,2,0
938,TRAIN_0938,TRAIN_0938.mp4,0,2,0
939,TRAIN_0939,TRAIN_0939.mp4,0,2,0
940,TRAIN_0940,TRAIN_0940.mp4,0,2,0
941,TRAIN_0941,TRAIN_0941.mp4,1,2,1
942,TRAIN_0942,TRAIN_0942.mp4,0,2,0
943,TRAIN_0943,TRAIN_0943.mp4,7,2,2
944,TRAIN_0944,TRAIN_0944.mp4,0,2,0
945,TRAIN_0945,TRAIN_0945.mp4,0,2,0
946,TRAIN_0946,TRAIN_0946.mp4,7,2,2
947,TRAIN_0947,TRAIN_0947.mp4,0,2,0
948,TRAIN_0948,TRAIN_0948.mp4,1,2,1
949,TRAIN_0949,TRAIN_0949.mp4,0,2,0
950,TRAIN_0950,TRAIN_0950.mp4,0,2,0
951,TRAIN_0951,TRAIN_0951.mp4,0,2,0
952,TRAIN_0952,TRAIN_0952.mp4,0,2,0
953,TRAIN_0953,TRAIN_0953.mp4,0,2,0
954,TRAIN_0954,TRAIN_0954.mp4,0,2,0
955,TRAIN_0955,TRAIN_0955.mp4,0,2,0
956,TRAIN_0956,TRAIN_0956.mp4,0,2,0
957,TRAIN_0957,TRAIN_0957.mp4,1,2,1
958,TRAIN_0958,TRAIN_0958.mp4,0,2,0
959,TRAIN_0959,TRAIN_0959.mp4,1,2,1
960,TRAIN_0960,TRAIN_0960.mp4,0,2,0
961,TRAIN_0961,TRAIN_0961.mp4,0,2,0
962,TRAIN_0962,TRAIN_0962.mp4,0,2,0
963,TRAIN_0963,TRAIN_0963.mp4,0,2,0
964,TRAIN_0964,TRAIN_0964.mp4,1,2,1
965,TRAIN_0965,TRAIN_0965.mp4,0,2,0
966,TRAIN_0966,TRAIN_0966.mp4,0,2,0
967,TRAIN_0967,TRAIN_0967.mp4,0,2,0
968,TRAIN_0968,TRAIN_0968.mp4,0,2,0
969,TRAIN_0969,TRAIN_0969.mp4,5,2,1
970,TRAIN_0970,TRAIN_0970.mp4,7,2,2
971,TRAIN_0971,TRAIN_0971.mp4,0,2,0
972,TRAIN_0972,TRAIN_0972.mp4,0,2,0
973,TRAIN_0973,TRAIN_0973.mp4,7,2,2
974,TRAIN_0974,TRAIN_0974.mp4,0,2,0
975,TRAIN_0975,TRAIN_0975.mp4,7,2,2
976,TRAIN_0976,TRAIN_0976.mp4,0,2,0
977,TRAIN_0977,TRAIN_0977.mp4,0,2,0
978,TRAIN_0978,TRAIN_0978.mp4,2,2,1
979,TRAIN_0979,TRAIN_0979.mp4,8,1,2
980,TRAIN_0980,TRAIN_0980.mp4,0,2,0
981,TRAIN_0981,TRAIN_0981.mp4,0,2,0
982,TRAIN_0982,TRAIN_0982.mp4,0,2,0
983,TRAIN_0983,TRAIN_0983.mp4,0,2,0
984,TRAIN_0984,TRAIN_0984.mp4,0,2,0
985,TRAIN_0985,TRAIN_0985.mp4,0,2,0
986,TRAIN_0986,TRAIN_0986.mp4,0,2,0
987,TRAIN_0987,TRAIN_0987.mp4,0,2,0
988,TRAIN_0988,TRAIN_0988.mp4,0,2,0
989,TRAIN_0989,TRAIN_0989.mp4,0,2,0
990,TRAIN_0990,TRAIN_0990.mp4,0,2,0
991,TRAIN_0991,TRAIN_0991.mp4,11,2,2
992,TRAIN_0992,TRAIN_0992.mp4,0,2,0
993,TRAIN_0993,TRAIN_0993.mp4,0,2,0
994,TRAIN_0994,TRAIN_0994.mp4,11,3,2
995,TRAIN_0995,TRAIN_0995.mp4,7,2,2
996,TRAIN_0996,TRAIN_0996.mp4,7,2,2
997,TRAIN_0997,TRAIN_0997.mp4,0,2,0
998,TRAIN_0998,TRAIN_0998.mp4,0,2,0
999,TRAIN_0999,TRAIN_0999.mp4,1,2,1
1000,TRAIN_1000,TRAIN_1000.mp4,7,2,2
1001,TRAIN_1001,TRAIN_1001.mp4,3,1,1
1002,TRAIN_1002,TRAIN_1002.mp4,0,2,0
1003,TRAIN_1003,TRAIN_1003.mp4,1,2,1
1004,TRAIN_1004,TRAIN_1004.mp4,1,2,1
1005,TRAIN_1005,TRAIN_1005.mp4,0,2,0
1006,TRAIN_1006,TRAIN_1006.mp4,1,2,1
1007,TRAIN_1007,TRAIN_1007.mp4,1,2,1
1008,TRAIN_1008,TRAIN_1008.mp4,0,2,0
1009,TRAIN_1009,TRAIN_1009.mp4,9,1,2
1010,TRAIN_1010,TRAIN_1010.mp4,0,2,0
1011,TRAIN_1011,TRAIN_1011.mp4,0,2,0
1012,TRAIN_1012,TRAIN_1012.mp4,0,2,0
1013,TRAIN_1013,TRAIN_1013.mp4,0,2,0
1014,TRAIN_1014,TRAIN_1014.mp4,7,2,2
1015,TRAIN_1015,TRAIN_1015.mp4,2,2,1
1016,TRAIN_1016,TRAIN_1016.mp4,1,2,1
1017,TRAIN_1017,TRAIN_1017.mp4,7,2,2
1018,TRAIN_1018,TRAIN_1018.mp4,1,2,1
1019,TRAIN_1019,TRAIN_1019.mp4,0,2,0
1020,TRAIN_1020,TRAIN_1020.mp4,0,2,0
1021,TRAIN_1021,TRAIN_1021.mp4,0,2,0
1022,TRAIN_1022,TRAIN_1022.mp4,0,2,0
1023,TRAIN_1023,TRAIN_1023.mp4,8,1,2
1024,TRAIN_1024,TRAIN_1024.mp4,0,2,0
1025,TRAIN_1025,TRAIN_1025.mp4,0,2,0
1026,TRAIN_1026,TRAIN_1026.mp4,0,2,0
1027,TRAIN_1027,TRAIN_1027.mp4,12,0,2
1028,TRAIN_1028,TRAIN_1028.mp4,0,2,0
1029,TRAIN_1029,TRAIN_1029.mp4,0,2,0
1030,TRAIN_1030,TRAIN_1030.mp4,0,2,0
1031,TRAIN_1031,TRAIN_1031.mp4,0,2,0
1032,TRAIN_1032,TRAIN_1032.mp4,0,2,0
1033,TRAIN_1033,TRAIN_1033.mp4,0,2,0
1034,TRAIN_1034,TRAIN_1034.mp4,1,2,1
1035,TRAIN_1035,TRAIN_1035.mp4,0,2,0
1036,TRAIN_1036,TRAIN_1036.mp4,0,2,0
1037,TRAIN_1037,TRAIN_1037.mp4,0,2,0
1038,TRAIN_1038,TRAIN_1038.mp4,0,2,0
1039,TRAIN_1039,TRAIN_1039.mp4,0,2,0
1040,TRAIN_1040,TRAIN_1040.mp4,0,2,0
1041,TRAIN_1041,TRAIN_1041.mp4,7,2,2
1042,TRAIN_1042,TRAIN_1042.mp4,0,2,0
1043,TRAIN_1043,TRAIN_1043.mp4,0,2,0
1044,TRAIN_1044,TRAIN_1044.mp4,0,2,0
1045,TRAIN_1045,TRAIN_1045.mp4,0,2,0
1046,TRAIN_1046,TRAIN_1046.mp4,0,2,0
1047,TRAIN_1047,TRAIN_1047.mp4,1,2,1
1048,TRAIN_1048,TRAIN_1048.mp4,0,2,0
1049,TRAIN_1049,TRAIN_1049.mp4,7,2,2
1050,TRAIN_1050,TRAIN_1050.mp4,3,1,1
1051,TRAIN_1051,TRAIN_1051.mp4,0,2,0
1052,TRAIN_1052,TRAIN_1052.mp4,7,2,2
1053,TRAIN_1053,TRAIN_1053.mp4,0,2,0
1054,TRAIN_1054,TRAIN_1054.mp4,0,2,0
1055,TRAIN_1055,TRAIN_1055.mp4,0,2,0
1056,TRAIN_1056,TRAIN_1056.mp4,0,2,0
1057,TRAIN_1057,TRAIN_1057.mp4,0,2,0
1058,TRAIN_1058,TRAIN_1058.mp4,0,2,0
1059,TRAIN_1059,TRAIN_1059.mp4,0,2,0
1060,TRAIN_1060,TRAIN_1060.mp4,8,2,2
1061,TRAIN_1061,TRAIN_1061.mp4,2,2,1
1062,TRAIN_1062,TRAIN_1062.mp4,0,2,0
1063,TRAIN_1063,TRAIN_1063.mp4,0,2,0
1064,TRAIN_1064,TRAIN_1064.mp4,0,2,0
1065,TRAIN_1065,TRAIN_1065.mp4,0,2,0
1066,TRAIN_1066,TRAIN_1066.mp4,0,2,0
1067,TRAIN_1067,TRAIN_1067.mp4,1,2,1
1068,TRAIN_1068,TRAIN_1068.mp4,7,2,2
1069,TRAIN_1069,TRAIN_1069.mp4,0,2,0
1070,TRAIN_1070,TRAIN_1070.mp4,1,2,1
1071,TRAIN_1071,TRAIN_1071.mp4,0,2,0
1072,TRAIN_1072,TRAIN_1072.mp4,0,2,0
1073,TRAIN_1073,TRAIN_1073.mp4,0,2,0
1074,TRAIN_1074,TRAIN_1074.mp4,0,2,0
1075,TRAIN_1075,TRAIN_1075.mp4,0,2,0
1076,TRAIN_1076,TRAIN_1076.mp4,1,2,1
1077,TRAIN_1077,TRAIN_1077.mp4,0,2,0
1078,TRAIN_1078,TRAIN_1078.mp4,0,2,0
1079,TRAIN_1079,TRAIN_1079.mp4,0,2,0
1080,TRAIN_1080,TRAIN_1080.mp4,0,2,0
1081,TRAIN_1081,TRAIN_1081.mp4,2,2,1
1082,TRAIN_1082,TRAIN_1082.mp4,7,2,2
1083,TRAIN_1083,TRAIN_1083.mp4,0,2,0
1084,TRAIN_1084,TRAIN_1084.mp4,0,2,0
1085,TRAIN_1085,TRAIN_1085.mp4,0,2,0
1086,TRAIN_1086,TRAIN_1086.mp4,7,2,2
1087,TRAIN_1087,TRAIN_1087.mp4,0,2,0
1088,TRAIN_1088,TRAIN_1088.mp4,0,2,0
1089,TRAIN_1089,TRAIN_1089.mp4,0,2,0
1090,TRAIN_1090,TRAIN_1090.mp4,0,2,0
1091,TRAIN_1091,TRAIN_1091.mp4,0,2,0
1092,TRAIN_1092,TRAIN_1092.mp4,0,2,0
1093,TRAIN_1093,TRAIN_1093.mp4,0,2,0
1094,TRAIN_1094,TRAIN_1094.mp4,0,2,0
1095,TRAIN_1095,TRAIN_1095.mp4,7,2,2
1096,TRAIN_1096,TRAIN_1096.mp4,0,2,0
1097,TRAIN_1097,TRAIN_1097.mp4,0,2,0
1098,TRAIN_1098,TRAIN_1098.mp4,1,2,1
1099,TRAIN_1099,TRAIN_1099.mp4,0,2,0
1100,TRAIN_1100,TRAIN_1100.mp4,3,2,1
1101,TRAIN_1101,TRAIN_1101.mp4,9,1,2
1102,TRAIN_1102,TRAIN_1102.mp4,7,2,2
1103,TRAIN_1103,TRAIN_1103.mp4,7,2,2
1104,TRAIN_1104,TRAIN_1104.mp4,0,2,0
1105,TRAIN_1105,TRAIN_1105.mp4,0,2,0
1106,TRAIN_1106,TRAIN_1106.mp4,0,2,0
1107,TRAIN_1107,TRAIN_1107.mp4,0,2,0
1108,TRAIN_1108,TRAIN_1108.mp4,0,2,0
1109,TRAIN_1109,TRAIN_1109.mp4,0,2,0
1110,TRAIN_1110,TRAIN_1110.mp4,0,2,0
1111,TRAIN_1111,TRAIN_1111.mp4,0,2,0
1112,TRAIN_1112,TRAIN_1112.mp4,0,2,0
1113,TRAIN_1113,TRAIN_1113.mp4,0,2,0
1114,TRAIN_1114,TRAIN_1114.mp4,0,2,0
1115,TRAIN_1115,TRAIN_1115.mp4,7,2,2
1116,TRAIN_1116,TRAIN_1116.mp4,7,2,2
1117,TRAIN_1117,TRAIN_1117.mp4,0,2,0
1118,TRAIN_1118,TRAIN_1118.mp4,7,2,2
1119,TRAIN_1119,TRAIN_1119.mp4,0,2,0
1120,TRAIN_1120,TRAIN_1120.mp4,1,2,1
1121,TRAIN_1121,TRAIN_1121.mp4,0,2,0
1122,TRAIN_1122,TRAIN_1122.mp4,0,2,0
1123,TRAIN_1123,TRAIN_1123.mp4,0,2,0
1124,TRAIN_1124,TRAIN_1124.mp4,0,2,0
1125,TRAIN_1125,TRAIN_1125.mp4,0,2,0
1126,TRAIN_1126,TRAIN_1126.mp4,7,2,2
1127,TRAIN_1127,TRAIN_1127.mp4,7,2,2
1128,TRAIN_1128,TRAIN_1128.mp4,0,2,0
1129,TRAIN_1129,TRAIN_1129.mp4,0,2,0
1130,TRAIN_1130,TRAIN_1130.mp4,0,2,0
1131,TRAIN_1131,TRAIN_1131.mp4,0,2,0
1132,TRAIN_1132,TRAIN_1132.mp4,0,2,0
1133,TRAIN_1133,TRAIN_1133.mp4,11,3,2
1134,TRAIN_1134,TRAIN_1134.mp4,0,2,0
1135,TRAIN_1135,TRAIN_1135.mp4,0,2,0
1136,TRAIN_1136,TRAIN_1136.mp4,7,2,2
1137,TRAIN_1137,TRAIN_1137.mp4,0,2,0
1138,TRAIN_1138,TRAIN_1138.mp4,0,2,0
1139,TRAIN_1139,TRAIN_1139.mp4,0,2,0
1140,TRAIN_1140,TRAIN_1140.mp4,0,2,0
1141,TRAIN_1141,TRAIN_1141.mp4,1,2,1
1142,TRAIN_1142,TRAIN_1142.mp4,0,2,0
1143,TRAIN_1143,TRAIN_1143.mp4,0,2,0
1144,TRAIN_1144,TRAIN_1144.mp4,0,2,0
1145,TRAIN_1145,TRAIN_1145.mp4,0,2,0
1146,TRAIN_1146,TRAIN_1146.mp4,0,2,0
1147,TRAIN_1147,TRAIN_1147.mp4,3,2,1
1148,TRAIN_1148,TRAIN_1148.mp4,7,2,2
1149,TRAIN_1149,TRAIN_1149.mp4,0,2,0
1150,TRAIN_1150,TRAIN_1150.mp4,0,2,0
1151,TRAIN_1151,TRAIN_1151.mp4,7,2,2
1152,TRAIN_1152,TRAIN_1152.mp4,7,2,2
1153,TRAIN_1153,TRAIN_1153.mp4,7,2,2
1154,TRAIN_1154,TRAIN_1154.mp4,0,2,0
1155,TRAIN_1155,TRAIN_1155.mp4,0,2,0
1156,TRAIN_1156,TRAIN_1156.mp4,9,2,2
1157,TRAIN_1157,TRAIN_1157.mp4,0,2,0
1158,TRAIN_1158,TRAIN_1158.mp4,0,2,0
1159,TRAIN_1159,TRAIN_1159.mp4,7,2,2
1160,TRAIN_1160,TRAIN_1160.mp4,1,2,1
1161,TRAIN_1161,TRAIN_1161.mp4,1,2,1
1162,TRAIN_1162,TRAIN_1162.mp4,1,2,1
1163,TRAIN_1163,TRAIN_1163.mp4,7,2,2
1164,TRAIN_1164,TRAIN_1164.mp4,1,2,1
1165,TRAIN_1165,TRAIN_1165.mp4,0,2,0
1166,TRAIN_1166,TRAIN_1166.mp4,8,2,2
1167,TRAIN_1167,TRAIN_1167.mp4,1,2,1
1168,TRAIN_1168,TRAIN_1168.mp4,1,2,1
1169,TRAIN_1169,TRAIN_1169.mp4,1,2,1
1170,TRAIN_1170,TRAIN_1170.mp4,0,2,0
1171,TRAIN_1171,TRAIN_1171.mp4,0,2,0
1172,TRAIN_1172,TRAIN_1172.mp4,1,2,1
1173,TRAIN_1173,TRAIN_1173.mp4,5,2,1
1174,TRAIN_1174,TRAIN_1174.mp4,0,2,0
1175,TRAIN_1175,TRAIN_1175.mp4,1,2,1
1176,TRAIN_1176,TRAIN_1176.mp4,0,2,0
1177,TRAIN_1177,TRAIN_1177.mp4,3,2,1
1178,TRAIN_1178,TRAIN_1178.mp4,7,2,2
1179,TRAIN_1179,TRAIN_1179.mp4,2,2,1
1180,TRAIN_1180,TRAIN_1180.mp4,1,2,1
1181,TRAIN_1181,TRAIN_1181.mp4,0,2,0
1182,TRAIN_1182,TRAIN_1182.mp4,7,2,2
1183,TRAIN_1183,TRAIN_1183.mp4,0,2,0
1184,TRAIN_1184,TRAIN_1184.mp4,0,2,0
1185,TRAIN_1185,TRAIN_1185.mp4,0,2,0
1186,TRAIN_1186,TRAIN_1186.mp4,0,2,0
1187,TRAIN_1187,TRAIN_1187.mp4,0,2,0
1188,TRAIN_1188,TRAIN_1188.mp4,0,2,0
1189,TRAIN_1189,TRAIN_1189.mp4,0,2,0
1190,TRAIN_1190,TRAIN_1190.mp4,0,2,0
1191,TRAIN_1191,TRAIN_1191.mp4,3,2,1
1192,TRAIN_1192,TRAIN_1192.mp4,7,2,2
1193,TRAIN_1193,TRAIN_1193.mp4,1,2,1
1194,TRAIN_1194,TRAIN_1194.mp4,0,2,0
1195,TRAIN_1195,TRAIN_1195.mp4,0,2,0
1196,TRAIN_1196,TRAIN_1196.mp4,0,2,0
1197,TRAIN_1197,TRAIN_1197.mp4,1,2,1
1198,TRAIN_1198,TRAIN_1198.mp4,7,2,2
1199,TRAIN_1199,TRAIN_1199.mp4,7,2,2
1200,TRAIN_1200,TRAIN_1200.mp4,0,2,0
1201,TRAIN_1201,TRAIN_1201.mp4,2,2,1
1202,TRAIN_1202,TRAIN_1202.mp4,5,2,1
1203,TRAIN_1203,TRAIN_1203.mp4,1,2,1
1204,TRAIN_1204,TRAIN_1204.mp4,1,2,1
1205,TRAIN_1205,TRAIN_1205.mp4,0,2,0
1206,TRAIN_1206,TRAIN_1206.mp4,0,2,0
1207,TRAIN_1207,TRAIN_1207.mp4,0,2,0
1208,TRAIN_1208,TRAIN_1208.mp4,7,2,2
1209,TRAIN_1209,TRAIN_1209.mp4,3,2,1
1210,TRAIN_1210,TRAIN_1210.mp4,0,2,0
1211,TRAIN_1211,TRAIN_1211.mp4,0,2,0
1212,TRAIN_1212,TRAIN_1212.mp4,0,2,0
1213,TRAIN_1213,TRAIN_1213.mp4,1,2,1
1214,TRAIN_1214,TRAIN_1214.mp4,0,2,0
1215,TRAIN_1215,TRAIN_1215.mp4,0,2,0
1216,TRAIN_1216,TRAIN_1216.mp4,0,2,0
1217,TRAIN_1217,TRAIN_1217.mp4,0,2,0
1218,TRAIN_1218,TRAIN_1218.mp4,0,2,0
1219,TRAIN_1219,TRAIN_1219.mp4,0,2,0
1220,TRAIN_1220,TRAIN_1220.mp4,0,2,0
1221,TRAIN_1221,TRAIN_1221.mp4,1,2,1
1222,TRAIN_1222,TRAIN_1222.mp4,0,2,0
1223,TRAIN_1223,TRAIN_1223.mp4,7,2,2
1224,TRAIN_1224,TRAIN_1224.mp4,1,2,1
1225,TRAIN_1225,TRAIN_1225.mp4,0,2,0
1226,TRAIN_1226,TRAIN_1226.mp4,0,2,0
1227,TRAIN_1227,TRAIN_1227.mp4,7,2,2
1228,TRAIN_1228,TRAIN_1228.mp4,7,2,2
1229,TRAIN_1229,TRAIN_1229.mp4,0,2,0
1230,TRAIN_1230,TRAIN_1230.mp4,0,2,0
1231,TRAIN_1231,TRAIN_1231.mp4,0,2,0
1232,TRAIN_1232,TRAIN_1232.mp4,1,2,1
1233,TRAIN_1233,TRAIN_1233.mp4,0,2,0
1234,TRAIN_1234,TRAIN_1234.mp4,0,2,0
1235,TRAIN_1235,TRAIN_1235.mp4,0,2,0
1236,TRAIN_1236,TRAIN_1236.mp4,0,2,0
1237,TRAIN_1237,TRAIN_1237.mp4,0,2,0
1238,TRAIN_1238,TRAIN_1238.mp4,0,2,0
1239,TRAIN_1239,TRAIN_1239.mp4,7,2,2
1240,TRAIN_1240,TRAIN_1240.mp4,0,2,0
1241,TRAIN_1241,TRAIN_1241.mp4,0,2,0
1242,TRAIN_1242,TRAIN_1242.mp4,0,2,0
1243,TRAIN_1243,TRAIN_1243.mp4,0,2,0
1244,TRAIN_1244,TRAIN_1244.mp4,9,2,2
1245,TRAIN_1245,TRAIN_1245.mp4,0,2,0
1246,TRAIN_1246,TRAIN_1246.mp4,0,2,0
1247,TRAIN_1247,TRAIN_1247.mp4,0,2,0
1248,TRAIN_1248,TRAIN_1248.mp4,0,2,0
1249,TRAIN_1249,TRAIN_1249.mp4,0,2,0
1250,TRAIN_1250,TRAIN_1250.mp4,0,2,0
1251,TRAIN_1251,TRAIN_1251.mp4,1,2,1
1252,TRAIN_1252,TRAIN_1252.mp4,0,2,0
1253,TRAIN_1253,TRAIN_1253.mp4,1,2,1
1254,TRAIN_1254,TRAIN_1254.mp4,0,2,0
1255,TRAIN_1255,TRAIN_1255.mp4,1,2,1
1256,TRAIN_1256,TRAIN_1256.mp4,0,2,0
1257,TRAIN_1257,TRAIN_1257.mp4,1,2,1
1258,TRAIN_1258,TRAIN_1258.mp4,0,2,0
1259,TRAIN_1259,TRAIN_1259.mp4,0,2,0
1260,TRAIN_1260,TRAIN_1260.mp4,0,2,0
1261,TRAIN_1261,TRAIN_1261.mp4,0,2,0
1262,TRAIN_1262,TRAIN_1262.mp4,0,2,0
1263,TRAIN_1263,TRAIN_1263.mp4,2,2,1
1264,TRAIN_1264,TRAIN_1264.mp4,0,2,0
1265,TRAIN_1265,TRAIN_1265.mp4,1,2,1
1266,TRAIN_1266,TRAIN_1266.mp4,7,2,2
1267,TRAIN_1267,TRAIN_1267.mp4,9,2,2
1268,TRAIN_1268,TRAIN_1268.mp4,0,2,0
1269,TRAIN_1269,TRAIN_1269.mp4,0,2,0
1270,TRAIN_1270,TRAIN_1270.mp4,1,2,1
1271,TRAIN_1271,TRAIN_1271.mp4,7,2,2
1272,TRAIN_1272,TRAIN_1272.mp4,0,2,0
1273,TRAIN_1273,TRAIN_1273.mp4,0,2,0
1274,TRAIN_1274,TRAIN_1274.mp4,7,2,2
1275,TRAIN_1275,TRAIN_1275.mp4,0,2,0
1276,TRAIN_1276,TRAIN_1276.mp4,0,2,0
1277,TRAIN_1277,TRAIN_1277.mp4,0,2,0
1278,TRAIN_1278,TRAIN_1278.mp4,0,2,0
1279,TRAIN_1279,TRAIN_1279.mp4,0,2,0
1280,TRAIN_1280,TRAIN_1280.mp4,7,2,2
1281,TRAIN_1281,TRAIN_1281.mp4,1,2,1
1282,TRAIN_1282,TRAIN_1282.mp4,0,2,0
1283,TRAIN_1283,TRAIN_1283.mp4,0,2,0
1284,TRAIN_1284,TRAIN_1284.mp4,0,2,0
1285,TRAIN_1285,TRAIN_1285.mp4,0,2,0
1286,TRAIN_1286,TRAIN_1286.mp4,0,2,0
1287,TRAIN_1287,TRAIN_1287.mp4,7,2,2
1288,TRAIN_1288,TRAIN_1288.mp4,7,2,2
1289,TRAIN_1289,TRAIN_1289.mp4,0,2,0
1290,TRAIN_1290,TRAIN_1290.mp4,0,2,0
1291,TRAIN_1291,TRAIN_1291.mp4,11,3,2
1292,TRAIN_1292,TRAIN_1292.mp4,7,2,2
1293,TRAIN_1293,TRAIN_1293.mp4,0,2,0
1294,TRAIN_1294,TRAIN_1294.mp4,0,2,0
1295,TRAIN_1295,TRAIN_1295.mp4,0,2,0
1296,TRAIN_1296,TRAIN_1296.mp4,0,2,0
1297,TRAIN_1297,TRAIN_1297.mp4,7,2,2
1298,TRAIN_1298,TRAIN_1298.mp4,0,2,0
1299,TRAIN_1299,TRAIN_1299.mp4,0,2,0
1300,TRAIN_1300,TRAIN_1300.mp4,0,2,0
1301,TRAIN_1301,TRAIN_1301.mp4,7,2,2
1302,TRAIN_1302,TRAIN_1302.mp4,0,2,0
1303,TRAIN_1303,TRAIN_1303.mp4,0,2,0
1304,TRAIN_1304,TRAIN_1304.mp4,0,2,0
1305,TRAIN_1305,TRAIN_1305.mp4,0,2,0
1306,TRAIN_1306,TRAIN_1306.mp4,0,2,0
1307,TRAIN_1307,TRAIN_1307.mp4,0,2,0
1308,TRAIN_1308,TRAIN_1308.mp4,7,2,2
1309,TRAIN_1309,TRAIN_1309.mp4,7,2,2
1310,TRAIN_1310,TRAIN_1310.mp4,0,2,0
1311,TRAIN_1311,TRAIN_1311.mp4,3,2,1
1312,TRAIN_1312,TRAIN_1312.mp4,3,2,1
1313,TRAIN_1313,TRAIN_1313.mp4,0,2,0
1314,TRAIN_1314,TRAIN_1314.mp4,0,2,0
1315,TRAIN_1315,TRAIN_1315.mp4,0,2,0
1316,TRAIN_1316,TRAIN_1316.mp4,0,2,0
1317,TRAIN_1317,TRAIN_1317.mp4,0,2,0
1318,TRAIN_1318,TRAIN_1318.mp4,0,2,0
1319,TRAIN_1319,TRAIN_1319.mp4,0,2,0
1320,TRAIN_1320,TRAIN_1320.mp4,1,2,1
1321,TRAIN_1321,TRAIN_1321.mp4,0,2,0
1322,TRAIN_1322,TRAIN_1322.mp4,0,2,0
1323,TRAIN_1323,TRAIN_1323.mp4,0,2,0
1324,TRAIN_1324,TRAIN_1324.mp4,0,2,0
1325,TRAIN_1325,TRAIN_1325.mp4,0,2,0
1326,TRAIN_1326,TRAIN_1326.mp4,0,2,0
1327,TRAIN_1327,TRAIN_1327.mp4,7,2,2
1328,TRAIN_1328,TRAIN_1328.mp4,7,3,2
1329,TRAIN_1329,TRAIN_1329.mp4,1,2,1
1330,TRAIN_1330,TRAIN_1330.mp4,0,2,0
1331,TRAIN_1331,TRAIN_1331.mp4,0,2,0
1332,TRAIN_1332,TRAIN_1332.mp4,1,2,1
1333,TRAIN_1333,TRAIN_1333.mp4,1,2,1
1334,TRAIN_1334,TRAIN_1334.mp4,8,2,2
1335,TRAIN_1335,TRAIN_1335.mp4,1,2,1
1336,TRAIN_1336,TRAIN_1336.mp4,0,2,0
1337,TRAIN_1337,TRAIN_1337.mp4,1,3,1
1338,TRAIN_1338,TRAIN_1338.mp4,1,3,1
1339,TRAIN_1339,TRAIN_1339.mp4,0,3,0
1340,TRAIN_1340,TRAIN_1340.mp4,1,3,1
1341,TRAIN_1341,TRAIN_1341.mp4,0,3,0
1342,TRAIN_1342,TRAIN_1342.mp4,0,3,0
1343,TRAIN_1343,TRAIN_1343.mp4,4,2,1
1344,TRAIN_1344,TRAIN_1344.mp4,0,3,0
1345,TRAIN_1345,TRAIN_1345.mp4,0,3,0
1346,TRAIN_1346,TRAIN_1346.mp4,0,3,0
1347,TRAIN_1347,TRAIN_1347.mp4,0,3,0
1348,TRAIN_1348,TRAIN_1348.mp4,0,3,0
1349,TRAIN_1349,TRAIN_1349.mp4,0,3,0
1350,TRAIN_1350,TRAIN_1350.mp4,0,3,0
1351,TRAIN_1351,TRAIN_1351.mp4,0,3,0
1352,TRAIN_1352,TRAIN_1352.mp4,0,3,0
1353,TRAIN_1353,TRAIN_1353.mp4,0,3,0
1354,TRAIN_1354,TRAIN_1354.mp4,1,3,1
1355,TRAIN_1355,TRAIN_1355.mp4,0,3,0
1356,TRAIN_1356,TRAIN_1356.mp4,1,3,1
1357,TRAIN_1357,TRAIN_1357.mp4,0,3,0
1358,TRAIN_1358,TRAIN_1358.mp4,7,3,2
1359,TRAIN_1359,TRAIN_1359.mp4,0,3,0
1360,TRAIN_1360,TRAIN_1360.mp4,0,3,0
1361,TRAIN_1361,TRAIN_1361.mp4,0,3,0
1362,TRAIN_1362,TRAIN_1362.mp4,0,3,0
1363,TRAIN_1363,TRAIN_1363.mp4,0,3,0
1364,TRAIN_1364,TRAIN_1364.mp4,0,3,0
1365,TRAIN_1365,TRAIN_1365.mp4,0,3,0
1366,TRAIN_1366,TRAIN_1366.mp4,0,3,0
1367,TRAIN_1367,TRAIN_1367.mp4,0,3,0
1368,TRAIN_1368,TRAIN_1368.mp4,0,3,0
1369,TRAIN_1369,TRAIN_1369.mp4,7,3,2
1370,TRAIN_1370,TRAIN_1370.mp4,0,3,0
1371,TRAIN_1371,TRAIN_1371.mp4,1,3,1
1372,TRAIN_1372,TRAIN_1372.mp4,0,3,0
1373,TRAIN_1373,TRAIN_1373.mp4,7,3,2
1374,TRAIN_1374,TRAIN_1374.mp4,7,3,2
1375,TRAIN_1375,TRAIN_1375.mp4,3,2,1
1376,TRAIN_1376,TRAIN_1376.mp4,0,3,0
1377,TRAIN_1377,TRAIN_1377.mp4,0,3,0
1378,TRAIN_1378,TRAIN_1378.mp4,0,3,0
1379,TRAIN_1379,TRAIN_1379.mp4,0,3,0
1380,TRAIN_1380,TRAIN_1380.mp4,2,3,1
1381,TRAIN_1381,TRAIN_1381.mp4,3,2,1
1382,TRAIN_1382,TRAIN_1382.mp4,0,3,0
